frame,id,x,y,width,height,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
171,22,911.5481872558594,271.48768615722656,25.83343505859375,19.393710136413574,305.49222,164.85468,0.64156806,304.15213,164.5439,0.6065366,302.8222,164.99077,0.5982085,302.34018,164.00772,0.57322735,303.37726,161.9656,0.040006027,302.17236,166.67741,0.031649683,303.62683,162.53235,0.023470465,302.3756,162.1663,0.025562944,301.57382,162.19357,0.015956875,293.275,165.70865,0.027853427
172,1,1160.8055419921875,475.7805519104004,118.50082397460938,90.54136848449707,369.16504,288.0199,0.78633386,382.9413,309.43875,0.64710903,380.36383,288.5694,0.1814674,403.30576,305.10638,0.29171702,403.76324,328.61978,0.026951823,394.2563,312.45013,0.009734298,387.74258,298.64038,0.004471947,371.5555,297.4521,0.0055778595,383.5291,291.18353,0.006711749,378.6529,291.836,0.004334145
172,7,925.9248046875,326.78663063049316,40.204193115234375,37.3201789855957,301.51794,198.5975,0.78087157,305.6846,204.01764,0.808349,307.76016,198.9904,0.24954331,315.20438,202.86018,0.50720453,319.01837,197.3023,0.02167315,310.2408,207.59685,0.010579694,306.20416,206.92871,0.0063165794,303.1862,199.03088,0.012951793,313.0361,196.82083,0.005639734,296.73428,200.24652,0.0065837814
172,22,910.7021484375,270.77726554870605,26.093170166015625,19.92100238800049,305.2418,164.74963,0.64285964,303.8062,164.41101,0.6087798,302.5519,164.85194,0.5994278,302.07996,163.82996,0.5778525,303.0156,161.9468,0.04223562,302.0539,166.44585,0.03420414,303.49435,162.46854,0.025529722,301.99072,162.01537,0.027832894,301.5413,161.86444,0.017496651,293.35922,165.41702,0.029944003
173,1,1161.3837890625,476.41274642944336,118.89633178710938,90.62912178039551,369.20285,288.3729,0.78650355,383.15585,309.79407,0.6470245,380.49335,288.92957,0.18159685,403.57767,305.4085,0.2926803,404.18765,328.8633,0.026790068,394.31366,312.69562,0.009508275,387.8354,299.0047,0.004333312,371.616,297.76553,0.005490201,383.70062,291.54166,0.0066170944,378.68536,292.0955,0.0042022117
173,7,927.3284912109375,328.4367427825928,40.544586181640625,37.5499906539917,301.96494,199.44136,0.78273255,306.2319,204.86028,0.81226254,308.3352,199.82274,0.24677399,315.98007,203.55287,0.5003643,319.95343,198.22696,0.02049103,311.17313,208.56363,0.008909573,306.515,207.67126,0.005227862,303.58414,199.51659,0.011639931,312.95673,197.39613,0.004839155,296.5365,201.07594,0.005438447
173,22,909.8827514648438,270.9170322418213,25.73675537109375,20.679445266723633,305.17926,165.09874,0.6450969,303.63885,164.5972,0.6113863,302.1878,165.1409,0.60178715,301.6615,164.03926,0.581753,302.4081,162.3427,0.04361613,301.86264,166.6244,0.035444092,303.23193,162.65245,0.027014602,301.73694,162.26268,0.029336117,301.44925,161.97975,0.018522745,293.42615,165.39238,0.03079717
174,1,1161.5460205078125,477.06353187561035,118.67056274414062,90.5201768875122,369.29343,288.7984,0.7856493,383.0751,310.02728,0.6451587,380.91864,289.43918,0.18293387,403.8971,305.51144,0.296167,404.48074,328.77448,0.02696547,394.66217,312.5431,0.009375763,387.8639,299.3222,0.0042695804,371.6537,298.07172,0.0054785237,384.35718,291.8564,0.006583544,378.8636,291.99994,0.004122077
174,7,928.248779296875,330.5107126235962,41.653106689453125,37.23489761352539,301.99722,200.27493,0.77641404,306.1932,205.73355,0.8094828,308.84964,200.60684,0.24604878,316.3608,204.32834,0.4911206,320.81024,199.52487,0.01908672,311.48828,209.36377,0.007277197,306.77963,208.56538,0.0042772824,303.76865,200.15433,0.010350807,313.3023,197.92819,0.004141104,296.2096,201.60423,0.004443268
174,22,908.6669311523438,271.79533767700195,24.255157470703125,20.317282676696777,304.47305,165.35712,0.6435405,303.2037,164.79202,0.6112556,301.80487,165.34506,0.6003808,301.48984,164.2708,0.5885668,302.01944,162.63702,0.04553484,301.51855,166.8346,0.037957706,303.0308,163.04524,0.029457726,301.20923,162.5979,0.03163359,301.3005,162.04047,0.02031907,293.5767,165.41081,0.03278233
175,1,1161.1118774414062,478.31262588500977,118.45697021484375,90.57242202758789,369.0896,289.27045,0.784811,383.11533,310.60843,0.64408386,380.7598,290.02563,0.18338911,403.92264,306.0754,0.29723948,404.78677,329.16916,0.026634885,394.5097,312.93146,0.009068131,387.66928,299.89755,0.004105414,371.41302,298.56857,0.0053000315,384.13412,292.3987,0.0063735372,378.93402,292.4526,0.003928619
175,7,928.6378784179688,332.2784471511841,41.002899169921875,36.616092681884766,302.78238,201.32169,0.7117805,306.2794,206.87292,0.70448637,310.19376,202.83293,0.31342623,315.75885,205.82867,0.56555927,318.7103,201.94006,0.048860636,310.34235,208.61531,0.052645024,311.30615,205.38188,0.02355069,301.2596,200.97217,0.041973233,308.91266,198.00984,0.027546016,300.0231,204.75693,0.039814964
175,22,907.2646179199219,272.68347930908203,23.3521728515625,19.581911087036133,304.16904,165.55473,0.64441735,302.79022,164.85716,0.61342984,301.55554,165.49696,0.59996134,301.10895,164.37933,0.5910348,301.5729,162.9012,0.04754425,301.26254,166.92949,0.039968427,302.78055,163.23982,0.031395674,301.04688,162.73767,0.034049034,301.3606,161.99414,0.021897182,293.6743,165.43509,0.034245927
176,1,1160.5641174316406,479.4712371826172,118.03729248046875,90.15028953552246,369.08936,289.39587,0.7827983,383.1678,311.0371,0.64376026,380.21362,290.1287,0.18364285,403.06665,306.63898,0.29663005,404.41812,329.26794,0.026685525,393.95718,313.16553,0.009081222,387.3184,300.3365,0.0041080345,371.28967,298.55508,0.005289105,383.2985,292.74695,0.0063175997,379.21487,292.96173,0.003914764
176,7,929.3578491210938,333.5055513381958,41.330108642578125,36.943777084350586,302.82825,202.31796,0.71994257,306.51065,207.85455,0.7161485,310.48367,203.78499,0.30960158,316.19284,206.78972,0.5671658,319.50952,202.87935,0.045726433,310.88763,209.7457,0.046069063,311.22485,206.48222,0.02063965,301.22586,201.92435,0.03847833,309.03003,198.70992,0.02419201,299.84048,205.48265,0.034143012
176,22,905.9555053710938,273.50554847717285,22.901824951171875,19.3831787109375,303.6717,166.18652,0.64456177,302.5752,165.3891,0.61819565,301.26123,166.17969,0.59848666,300.94113,165.02927,0.6017697,301.133,163.68013,0.049575225,301.15335,167.53323,0.041511193,302.55963,163.77536,0.0341589,300.67136,163.24701,0.03688336,301.1502,162.34523,0.02384794,294.0448,165.77898,0.03513041
177,1,1160.34375,480.5614585876465,118.31771850585938,89.80576515197754,369.04007,289.91403,0.78107953,383.22803,311.66013,0.64356434,380.2953,290.6241,0.18390013,403.1372,307.2234,0.29762188,404.59918,329.71173,0.02668033,393.73682,313.43475,0.008831321,387.15994,300.80032,0.0039872434,371.2658,298.97174,0.0051583042,383.3186,293.34076,0.0061928937,379.27286,293.36578,0.0037826356
177,7,930.2876586914062,334.33243560791016,41.02130126953125,37.088693618774414,303.24524,202.92294,0.7216132,307.08228,208.34221,0.720515,310.86298,204.29964,0.31382,316.6907,207.28328,0.5684333,320.0948,203.4702,0.04453901,311.5147,210.3053,0.042283617,311.3089,206.92108,0.019412579,301.606,202.37263,0.0364877,309.00543,199.10788,0.022529595,299.91776,205.86743,0.03132127
177,22,904.8030395507812,273.59489822387695,22.934783935546875,19.046070098876953,303.221,166.10535,0.6475785,302.29416,165.3735,0.6212029,300.9414,166.12206,0.59015113,300.77557,165.01465,0.6016521,300.93674,163.65639,0.050401878,300.9757,167.5321,0.043321718,302.44553,163.82172,0.035144184,300.27866,163.2316,0.038458716,301.0745,162.17508,0.024940902,294.00928,165.74359,0.036271375
178,1,1160.4598388671875,481.1593551635742,118.49945068359375,89.60002899169922,369.1913,290.3142,0.77971643,383.33218,312.01434,0.64335287,380.59973,291.02142,0.18457556,403.3341,307.53754,0.2992053,404.74738,329.91904,0.026800212,393.704,313.5156,0.008681811,387.18903,301.0843,0.00390903,371.45447,299.27933,0.0051174546,383.66434,293.73053,0.006150869,379.357,293.5702,0.0037077798
178,7,931.1310424804688,334.9848175048828,41.150665283203125,37.44186973571777,303.5131,203.4091,0.7279622,307.42142,208.88249,0.7287126,311.20462,204.7212,0.3092557,317.21512,207.7877,0.56764925,320.79907,204.00352,0.043510158,312.09204,210.93088,0.039474927,311.28552,207.4541,0.018081827,301.7757,202.7735,0.035014655,309.03244,199.45499,0.021189114,299.87558,206.2342,0.028951876
178,22,903.75732421875,272.8682041168213,23.5989990234375,19.221911430358887,303.13785,165.71745,0.6483329,302.02594,164.87994,0.61864626,300.66208,165.72052,0.5905657,300.26843,164.50072,0.5988378,300.40814,163.08006,0.052324396,300.7656,167.02068,0.04659874,302.38492,163.45874,0.037339542,300.1357,162.86966,0.040952943,301.17462,161.68948,0.026692454,293.8905,165.36595,0.038828194
179,1,1161.0555725097656,481.1971549987793,118.35845947265625,89.53318405151367,369.34366,290.4027,0.77948695,383.36,312.00458,0.64316225,380.8229,291.10178,0.1844471,403.4436,307.5223,0.2994443,404.67227,329.87125,0.026792007,393.7884,313.56006,0.008661095,387.2857,301.1072,0.0038780556,371.62817,299.37228,0.0051198145,383.89227,293.7528,0.006127513,379.3893,293.53323,0.0036800436
179,7,932.5914916992188,335.5634536743164,41.877960205078125,37.70474338531494,303.84317,203.65636,0.7286965,307.95618,209.29997,0.73223084,311.43207,205.00543,0.30550507,317.81702,208.16602,0.56517434,321.377,204.38857,0.04195076,312.62564,211.33456,0.036616992,311.48227,207.60054,0.016776238,302.0168,202.94948,0.03279502,308.80518,199.78336,0.019634875,299.85602,206.57788,0.026801506
179,22,902.7936401367188,272.33081817626953,23.548370361328125,18.81185531616211,302.9923,165.27405,0.65114963,301.6602,164.39662,0.6189242,300.38425,165.32307,0.5877242,299.69824,164.06697,0.5953657,299.94894,162.52357,0.053985514,300.5018,166.5349,0.049799792,302.20886,163.16048,0.039326478,300.0562,162.53503,0.04344212,301.40582,161.25179,0.028315222,293.77243,165.07959,0.041299887
180,1,1162.1513671875,481.3655548095703,118.49368286132812,89.29531288146973,369.58344,290.53168,0.7795848,383.5345,311.9948,0.6433614,381.13547,291.27545,0.18490268,403.68207,307.49445,0.30095342,404.8641,329.7452,0.02685646,393.90738,313.5734,0.008630732,387.4783,301.15253,0.003846669,371.89133,299.46246,0.0051353388,384.22327,293.8654,0.0061495523,379.41977,293.5032,0.0036530804
180,7,933.9270629882812,336.20545864105225,43.020538330078125,37.93151664733887,303.89694,203.88144,0.73267853,308.2915,209.75931,0.7360402,311.49826,205.40979,0.29906273,318.2351,208.55852,0.56194806,321.9448,204.5701,0.04024011,312.99396,211.79054,0.034034774,311.54535,207.9751,0.015525161,302.06985,203.28488,0.030574309,308.72263,200.233,0.018205985,299.73618,206.90321,0.024876006
180,22,901.7698059082031,272.18090629577637,23.9146728515625,18.47482395172119,302.49487,165.07007,0.6552749,301.2707,164.32831,0.6231559,300.01068,165.17552,0.5769678,299.39175,163.99182,0.59326094,299.644,162.33179,0.054584205,300.19052,166.465,0.052138582,302.06842,163.18164,0.040318992,299.691,162.47563,0.04508143,301.4301,161.07468,0.029367067,293.66782,165.07213,0.04272961
181,1,1163.2930297851562,481.8355293273926,118.90219116210938,89.64787101745605,369.969,290.78378,0.77975297,383.83823,312.47552,0.6451417,381.36908,291.4275,0.18342128,403.7913,307.97095,0.2996098,404.89868,330.22974,0.026619546,393.83685,313.92166,0.008427131,387.6453,301.44296,0.003713198,372.294,299.68567,0.0050582434,384.4227,294.21884,0.006035991,379.50656,293.84088,0.0035534205
181,7,934.9682006835938,337.7694911956787,42.9649658203125,38.083720207214355,304.09576,204.88689,0.7409121,308.63,210.71576,0.74465716,311.7079,206.27121,0.29212213,318.46198,209.55295,0.55729413,322.43948,205.52002,0.03967054,313.46732,212.92253,0.030768719,311.364,209.13571,0.014675392,302.41867,204.28702,0.02915073,309.1787,200.95471,0.017309899,299.64966,207.47519,0.022401437
181,22,900.8346862792969,272.8145942687988,24.26495361328125,18.787342071533203,302.4332,165.73419,0.6548928,301.2388,164.86446,0.62343186,299.6119,165.89568,0.57727927,298.91132,164.5551,0.5989556,298.85028,163.04861,0.05446039,299.92838,167.0551,0.051877424,301.90057,163.54593,0.041148506,299.38794,163.01343,0.04586136,301.12518,161.62276,0.029881425,293.73273,165.3623,0.04183286
182,1,1164.3431396484375,482.67897033691406,119.14224243164062,89.66543197631836,370.36472,291.34747,0.7779435,384.22705,313.1589,0.64547515,381.62366,291.89197,0.18332198,403.81,308.64865,0.30051813,405.07263,330.58136,0.026642384,393.71567,314.2831,0.00822138,387.7827,301.99213,0.0035622262,372.66608,300.0133,0.0049859635,384.59946,294.92667,0.005945915,379.74265,294.3463,0.0034238102
182,7,936.77197265625,339.6434669494629,42.418121337890625,37.82779884338379,304.55908,205.81732,0.7473143,309.34073,211.60797,0.7483047,312.1672,207.13469,0.28928748,319.22122,210.3781,0.5498013,323.48306,206.22537,0.03716261,314.19867,214.01898,0.026020497,311.37262,210.21445,0.01265341,303.00128,205.20198,0.025508305,309.43646,201.91235,0.0150630465,299.51382,208.10638,0.019026298
182,22,900.0128173828125,273.4503421783447,24.466644287109375,19.41397476196289,302.46478,166.3156,0.65667194,301.25735,165.45232,0.6284476,299.25302,166.41013,0.57173425,298.59583,165.18347,0.60148394,298.2111,163.79073,0.054960247,299.75165,167.623,0.052004848,301.6374,163.90451,0.042396333,299.19907,163.44925,0.04683328,300.91684,162.14139,0.030599419,293.76605,165.6009,0.04143724
183,1,1164.8584899902344,483.016902923584,120.7818603515625,90.64096641540527,368.20618,292.58484,0.818296,384.28375,311.39618,0.85220957,379.6212,297.39218,0.046965025,402.88434,307.39404,0.30708835,412.79562,292.77377,0.0015321239,391.04105,312.06433,0.0008607013,394.3449,312.74655,0.00014279452,367.3493,300.14716,0.00065112766,399.60434,297.15594,0.00015656916,365.31625,299.07056,0.0004521682
183,7,937.6649780273438,341.2470760345459,43.193389892578125,37.8034143447876,304.63416,207.03902,0.7823848,309.91513,212.65094,0.8121825,311.46002,207.3701,0.22474381,319.71255,211.53741,0.48595807,323.80795,206.74113,0.023253636,315.5432,216.77191,0.008481726,309.0283,213.48122,0.0047662705,305.50647,206.03717,0.012333846,311.5979,203.39803,0.0053739594,297.4718,209.05621,0.0051258025
183,22,899.3610534667969,273.9715061187744,23.95550537109375,19.782626152038574,302.57712,166.80759,0.65657556,301.28812,165.65367,0.6267614,299.14468,166.81847,0.5757486,298.32962,165.478,0.60201997,297.81256,164.15779,0.054422118,299.61307,167.99889,0.050803985,301.54224,164.20763,0.04214649,299.34338,163.88336,0.046512507,300.92215,162.52374,0.030350875,293.829,165.95279,0.040076733
184,1,1164.7304077148438,483.71326446533203,121.32650756835938,90.48739814758301,368.40076,293.1319,0.8154769,384.57782,311.74872,0.8519218,379.36478,297.76404,0.048611213,402.63678,307.82205,0.30723757,412.34818,293.02036,0.0015052288,390.9905,312.52838,0.0008192722,394.11877,313.2285,0.00014375852,367.72342,300.667,0.0006195457,399.62747,297.88705,0.00014847773,365.27768,299.37213,0.0004359789
184,7,938.0448303222656,342.4876985549927,43.89459228515625,38.361167907714844,304.79056,207.76164,0.7843409,310.20407,213.56335,0.81602085,311.69464,208.01215,0.2119566,320.15536,212.42824,0.47381496,324.4211,207.5485,0.02156254,315.96295,217.80441,0.0072840624,309.09906,214.32062,0.0040753847,305.77512,206.64961,0.011079023,311.7702,204.17018,0.004672424,297.14795,209.80069,0.004331897
184,22,898.642822265625,274.30256366729736,23.40948486328125,19.413923263549805,302.40237,166.96683,0.65710735,301.02304,165.73523,0.62584573,299.03345,166.98666,0.5781914,298.19342,165.55766,0.6009646,297.81012,164.24283,0.05296292,299.38193,168.17331,0.049128827,301.47565,164.40135,0.04017231,299.30548,164.08824,0.0449351,300.96643,162.72795,0.029002182,293.6542,166.29027,0.038614076
185,1,1164.8486938476562,484.8291835784912,120.76290893554688,89.95886993408203,370.65494,292.7429,0.7710193,384.94342,314.66376,0.64712954,381.85287,293.20447,0.18685567,404.08347,310.2423,0.30544925,405.71567,331.44687,0.02673099,392.69113,315.2461,0.0077319117,387.66132,302.9641,0.0033063092,373.03375,301.03867,0.00469175,384.3005,296.73108,0.005761123,379.8771,295.69434,0.0031285153
185,7,938.6209716796875,343.0503444671631,43.706085205078125,38.96326160430908,305.1482,208.12807,0.78360784,310.5602,214.0576,0.81772286,311.95,208.28595,0.20390521,320.3856,212.96613,0.46707323,324.57224,207.99654,0.020625897,316.18744,218.40329,0.0067446637,309.252,214.51872,0.003755658,306.11868,206.86444,0.010382561,311.73352,204.5817,0.004305608,296.9402,210.26147,0.003964629
185,22,898.1722412109375,274.1612777709961,23.662261962890625,19.29550266265869,302.25702,167.01561,0.6604861,300.90604,165.86157,0.62741464,298.81262,167.14415,0.5731143,297.99222,165.6267,0.6001853,297.64386,164.2596,0.052244335,299.2271,168.29036,0.048922334,301.3641,164.541,0.03954755,299.11896,164.21648,0.04449533,300.92838,162.90448,0.0286974,293.55414,166.34286,0.038169853
186,1,1165.5464172363281,485.0881690979004,121.36578369140625,89.85324668884277,370.72385,292.63528,0.77255744,385.15558,314.7441,0.6472353,381.91498,293.10754,0.18543807,404.37012,310.2684,0.3040223,406.03546,331.6522,0.026433764,392.88034,315.36908,0.0076483567,387.87512,302.9647,0.0032372863,373.13046,301.0393,0.0046353647,384.41843,296.62,0.0056922724,379.76364,295.64124,0.0030760877
186,7,939.5807189941406,343.21799755096436,43.26654052734375,39.328359603881836,305.5545,208.2967,0.7786711,310.8174,214.23248,0.8140563,312.37238,208.34966,0.20054553,320.57794,213.16078,0.46155232,324.73782,208.3148,0.020739192,316.3634,218.57687,0.0066042584,309.46475,214.33438,0.0037018764,306.43994,206.80304,0.010372342,311.65567,204.63963,0.004303156,296.89145,210.25479,0.0038950709
186,22,897.1056518554688,272.7216911315918,24.028289794921875,19.03468894958496,301.33163,165.71954,0.6669028,300.21408,164.96301,0.63444185,298.3017,165.95372,0.54746526,297.59467,164.76544,0.59314585,297.40628,163.05505,0.0554505,298.92795,167.32153,0.05752817,301.27847,163.8123,0.043572582,298.4394,163.23265,0.050626926,301.0669,161.59534,0.032775648,293.32935,165.69394,0.04416789
187,1,1166.6402893066406,485.23993492126465,122.3961181640625,90.1355094909668,370.94266,292.75598,0.77332497,385.40256,315.0559,0.64725345,382.14813,293.2269,0.18396531,404.65515,310.5385,0.3031044,406.32047,331.9979,0.026166933,393.04974,315.61237,0.007491773,388.06625,303.15668,0.003129647,373.36346,301.19064,0.0045605944,384.67133,296.7572,0.0055857333,379.7165,295.757,0.0029883164
187,7,940.5986022949219,343.5014705657959,42.86865234375,39.559407234191895,305.88443,208.5374,0.7742496,311.0722,214.49086,0.81041396,312.75876,208.40228,0.19455414,320.90265,213.40001,0.45396432,325.01978,208.63962,0.020616025,316.5979,218.86829,0.006425719,309.61722,214.17935,0.0035791036,306.5733,206.67256,0.010341662,311.47336,204.73238,0.0042392416,296.67484,210.24455,0.003789727
187,22,896.3397216796875,270.8279399871826,23.983978271484375,18.467923164367676,301.15936,164.62056,0.6681013,299.86017,163.90935,0.6327957,298.0274,164.82915,0.54083943,297.12247,163.71446,0.582825,296.97455,161.81209,0.060221247,298.77252,166.19548,0.066012666,301.3144,162.86586,0.04798671,298.3569,162.22629,0.056398746,301.22723,160.3883,0.03700702,293.0974,165.02652,0.05077384
188,1,1168.4410400390625,485.63879013061523,124.12939453125,90.48379325866699,371.1386,292.9012,0.77463394,385.62674,315.4987,0.6476969,382.46152,293.32288,0.18137044,405.04224,310.8887,0.3012089,406.65942,332.56033,0.025846517,393.28586,315.89514,0.007283855,388.2722,303.34338,0.0029996962,373.5925,301.34628,0.0044501666,385.03482,296.96252,0.005452904,379.62265,295.85355,0.0028862292
188,7,942.1613159179688,344.2598876953125,43.237701416015625,40.15490913391113,306.41022,209.01524,0.7678783,311.6889,215.23845,0.803642,313.39758,208.69325,0.1782908,321.68243,214.05171,0.4341218,325.76038,209.13527,0.020007327,317.06848,219.67014,0.0059761307,309.8672,214.16151,0.0032717383,306.8523,206.6727,0.00993308,311.1283,205.28879,0.004030646,296.12247,210.40158,0.003528245
188,22,895.8118286132812,270.21078300476074,23.470733642578125,17.808537483215332,300.65857,164.38159,0.66883516,299.34692,163.75366,0.63573045,297.8734,164.56516,0.5347807,296.99838,163.58966,0.58331746,296.93182,161.67445,0.062160153,298.58374,166.0473,0.06988075,301.17105,162.83452,0.05027124,298.05728,162.02106,0.060097776,301.2974,160.05733,0.039173268,293.08127,164.97302,0.05356873
189,1,1170.0176696777344,486.20887756347656,125.62646484375,91.14791679382324,371.54837,293.3758,0.77357215,386.04913,316.05002,0.6469818,383.09265,293.81042,0.18073928,405.7639,311.30933,0.30238736,407.17215,333.00504,0.025786275,393.57428,316.1612,0.0070549212,388.61545,303.60516,0.0028465549,374.09543,301.73367,0.00433416,385.79337,297.38843,0.005333475,379.5886,295.95294,0.0027506785
189,7,942.7489013671875,345.14854431152344,43.895965576171875,40.28023052215576,306.9373,208.98503,0.7319939,311.50446,215.2921,0.7263329,314.4616,211.05304,0.2850012,321.0456,214.30545,0.57222366,324.00394,209.3581,0.04842126,316.0604,216.78505,0.060498767,317.01294,214.7503,0.026318455,305.5107,209.21516,0.047522202,316.83957,206.58519,0.028820293,306.87747,212.62843,0.045233794
189,22,895.1434936523438,269.93712043762207,23.000335693359375,17.05496120452881,300.48816,163.97581,0.6728589,298.98038,163.34499,0.6376621,297.57056,164.06953,0.5280093,296.65186,163.15468,0.5774536,296.61047,161.24147,0.06477176,298.4094,165.64426,0.07494298,301.0662,162.45697,0.0523496,297.9117,161.5761,0.06389944,301.32816,159.57678,0.04164705,292.87466,164.8732,0.05703938
190,1,1171.0611877441406,486.87506103515625,127.01202392578125,92.15749168395996,371.81686,293.58636,0.7732333,386.63638,316.71323,0.64691126,382.98553,293.94232,0.1791318,405.79346,312.09598,0.2993707,407.51318,333.7327,0.025274891,393.31854,316.8063,0.006822924,388.83725,304.18176,0.0026859562,374.4039,301.99866,0.004209907,385.4975,297.74414,0.005142701,379.59027,296.5856,0.0026121568
190,7,943.5839538574219,346.147253036499,45.082763671875,40.578354835510254,307.03098,209.3334,0.7378265,311.96127,215.75813,0.7327443,314.5945,211.5204,0.27920347,321.67944,214.78409,0.5716153,324.77148,209.53645,0.047811937,316.668,217.3215,0.057988808,316.99695,215.18887,0.025193805,305.4518,209.65192,0.045770817,316.60608,207.0095,0.027674075,306.84296,212.92264,0.043116458
190,22,894.0880737304688,269.9825162887573,22.998321533203125,16.608444213867188,300.25406,163.97182,0.6770438,298.6725,163.23952,0.6393692,297.12994,164.03256,0.5218464,296.0988,163.02946,0.5746407,295.95087,161.16142,0.06683253,298.1355,165.61458,0.07918174,300.89157,162.38531,0.054268997,297.5886,161.53033,0.067576505,301.22412,159.37926,0.044081397,292.69235,164.86395,0.059297033
191,1,1171.7645874023438,487.4996337890625,128.11148071289062,93.17427635192871,371.9941,294.09348,0.7701001,386.86816,317.11395,0.646823,383.06906,294.41965,0.18153487,405.85016,312.55188,0.3019755,407.70276,333.95703,0.025446907,393.0379,317.053,0.006731327,388.839,304.53134,0.0026431507,374.6273,302.2884,0.0041612047,385.51407,298.32715,0.0051326305,379.64835,297.06482,0.0025672268
191,7,944.1415100097656,347.0753059387207,45.92962646484375,41.018975257873535,306.9988,209.93748,0.7455316,312.13208,216.39598,0.7432719,314.61017,212.02554,0.27286223,322.03574,215.45853,0.57154614,325.32297,210.00317,0.046226766,317.1165,218.08755,0.054223567,316.80695,215.93634,0.023496423,305.2628,210.24164,0.04375002,316.615,207.44193,0.025705775,306.63007,213.29214,0.039735276
191,22,893.2965087890625,269.9902153015137,23.136749267578125,16.576180458068848,300.0329,164.0706,0.6789609,298.4987,163.3645,0.641501,296.9061,164.1494,0.51591057,295.86707,163.15599,0.5744305,295.68646,161.25754,0.06688052,297.95007,165.77339,0.080127805,300.78604,162.55785,0.054644253,297.41617,161.68039,0.068394236,301.1997,159.48557,0.04462977,292.64322,164.95647,0.059424393
192,1,1172.67626953125,488.1679801940918,130.20986938476562,94.13008689880371,372.1568,294.80136,0.76654077,387.60617,317.65314,0.64576507,383.45026,295.2484,0.18442127,406.82935,313.0106,0.30598056,408.74966,334.46213,0.02550693,392.8963,317.61945,0.0065092137,389.19055,304.7725,0.0025050675,375.047,302.8673,0.0040000123,385.84158,299.04416,0.005080685,379.30334,297.5996,0.0024316413
192,7,944.5872802734375,347.5766429901123,45.863800048828125,40.917420387268066,307.15115,210.19493,0.7488328,312.18082,216.61488,0.7468398,314.84882,212.30257,0.2729184,322.19394,215.69423,0.57163256,325.65976,210.16138,0.045659773,317.3118,218.34254,0.052228387,316.75485,216.28348,0.02277699,305.4218,210.51376,0.04279912,316.8267,207.65532,0.024889434,306.6609,213.43585,0.038146183
192,22,892.2398986816406,269.66858196258545,23.37359619140625,16.41800308227539,299.6497,163.81238,0.6822779,297.98648,162.99976,0.64186704,296.39673,163.81909,0.5104519,295.35776,162.79509,0.5678447,295.1679,160.84041,0.06952049,297.5902,165.49335,0.085647516,300.6361,162.30031,0.057015378,297.16132,161.41423,0.07276063,301.18506,159.12177,0.047489356,292.4464,165.01491,0.06299402
193,1,1172.7861328125,488.4997329711914,127.99209594726562,94.2220630645752,371.04916,294.66647,0.8603386,388.43912,316.6072,0.89910746,381.13507,299.24567,0.023530457,406.40808,313.8407,0.29917458,416.2565,296.4403,0.0030224577,397.33243,317.30112,0.0023008818,395.0651,314.2914,0.000361624,368.22656,302.1858,0.0015663644,397.2017,299.45013,0.0004259796,367.64612,302.9826,0.0012145871
193,7,945.3182373046875,347.5130424499512,45.76080322265625,40.90037441253662,307.40887,210.25237,0.7487894,312.4421,216.623,0.7451299,315.17792,212.42227,0.27373865,322.54025,215.70293,0.5692191,326.07443,210.1459,0.045722444,317.5742,218.36888,0.051086247,316.95184,216.29694,0.022392333,305.77008,210.6005,0.042081848,316.88605,207.72206,0.024783554,306.8124,213.54535,0.037377734
193,22,891.2671508789062,268.5492639541626,23.08740234375,16.20490264892578,299.26566,162.90865,0.6799817,298.76773,161.84583,0.662439,295.80606,163.28793,0.5107844,294.78372,161.65497,0.6080248,293.60968,160.60616,0.046027012,297.3543,164.86458,0.041381843,299.07858,161.10345,0.035141047,296.27682,160.11711,0.044210184,300.0884,158.07362,0.024739997,292.91376,160.97401,0.028350882
194,1,1174.0389404296875,488.514461517334,130.41549682617188,94.24441337585449,372.58124,295.6559,0.7621325,388.81772,318.38495,0.6403409,384.03873,296.43826,0.18649456,408.33856,313.61383,0.31071153,410.3161,334.7538,0.025365328,393.2323,318.42996,0.006221204,389.98517,305.34097,0.002261791,375.625,303.74814,0.0037628836,386.45178,299.76562,0.004862976,379.0198,297.8691,0.0021742182
194,7,946.6073913574219,347.12446117401123,46.392333984375,41.24641799926758,308.0532,210.31224,0.7463584,313.0573,216.66489,0.7423406,315.7911,212.49173,0.2767867,323.1378,215.66772,0.5674408,326.69397,210.27583,0.046709094,318.14392,218.39325,0.05069761,317.32516,216.11995,0.022323886,306.35852,210.64333,0.041889187,316.7129,207.72865,0.025177151,307.02817,213.61116,0.037179727
194,22,890.1864624023438,267.2490577697754,23.446380615234375,15.422178268432617,299.00287,161.75713,0.67756414,298.22324,160.7386,0.6575286,295.89322,162.22012,0.51527613,294.6356,160.45595,0.60553044,293.88443,159.53484,0.049425814,297.22104,163.6133,0.046935868,299.4191,159.87166,0.03701431,296.0393,159.01624,0.048686765,300.00052,156.64767,0.0274615,292.72134,160.26324,0.03239545
